"weight","lon","lat","interval"
21,121.47968,25.08050,09
15,121.52267,25.05400,09
117,121.53229,25.01681,09
5,121.55114,25.00601,09
30,121.57815,25.00608,09
25,121.67788,24.97449,09
8,121.76334,24.75160,09
3,121.80865,24.67310,09
5,121.82923,24.85427,09
4,121.95265,25.01141,09
2,120.18758,22.95822,10
1,120.29587,22.66555,10
1,120.30412,23.56902,10
3,120.62830,24.10378,10
3,120.64256,24.16938,10
2,120.68423,24.14234,10
1,120.68492,22.59161,10
1,120.96297,24.76665,10
2,121.02816,24.77219,10
4,121.21176,24.89444,10
79,121.32478,25.04777,10
87,121.40868,25.01948,10
38,121.42426,25.02393,10
142,121.43845,25.06372,10
51,121.44241,25.00845,10
28,121.44383,24.97519,10
65,121.44544,25.09237,10
3,121.47354,25.05363,10
63,121.47652,25.06980,10
6,121.48462,25.11046,10
25,121.49170,25.05887,10
28,121.51144,25.01110,10
40,121.51307,25.04651,10
19,121.52337,25.04206,10
40,121.52413,25.02405,10
201,121.53050,25.05817,10
185,121.53501,25.05185,10
61,121.54915,24.98183,10
21,121.60553,25.00170,10
63,121.61520,25.04485,10
4,121.78114,24.80877,10
1,120.18158,23.22473,11
1,120.28465,22.63135,11
1,120.33142,22.73041,11
6,120.36289,23.63917,11
6,120.52515,24.08740,11
2,120.52855,24.11566,11
2,120.72411,24.31756,11
8,120.77698,24.49339,11
5,120.95673,23.97772,11
2,120.95947,24.68512,11
7,121.15664,24.91106,11
22,121.21384,25.01161,11
8,121.21635,24.95792,11
4,121.24388,24.95435,11
18,121.33321,24.96618,11
8,121.37880,24.94931,11
22,121.44776,25.04696,11
5,121.49063,25.00320,11
1,121.52077,24.99644,11
4,121.52463,25.03726,11
20,121.52525,24.97840,11
147,121.53981,25.07289,11
271,121.54026,25.05162,11
130,121.54253,25.05766,11
4,121.71393,25.15082,11
18,121.77902,25.04451,11
1,120.27652,23.13174,12
1,120.32917,22.63924,12
10,120.51849,24.06344,12
2,120.61765,24.18517,12
1,120.65669,24.16322,12
1,120.67188,24.16314,12
1,120.69575,24.06571,12
4,120.70258,24.27467,12
2,120.73480,24.27144,12
1,120.97834,24.79804,12
1,121.20827,24.67088,12
5,121.26441,25.09960,12
5,121.27221,24.97482,12
2,121.30466,24.38109,12
1,121.42874,25.10171,12
29,121.44464,25.04539,12
6,121.44617,25.03637,12
70,121.45964,25.13663,12
113,121.46204,25.06666,12
158,121.49651,25.03499,12
34,121.54289,25.05719,12
63,121.56675,25.08192,12
14,121.57072,25.00194,12
1,121.58299,25.06919,12
1,121.66907,25.10614,12
2,121.76310,24.65230,12
1,120.19781,23.07361,13
1,120.19816,23.30628,13
1,120.26438,22.75811,13
1,120.32410,22.63723,13
2,120.45763,23.59530,13
1,120.59052,24.29501,13
4,120.80782,23.66373,13
2,120.84922,24.34115,13
4,120.85747,24.61955,13
1,120.97618,24.81174,13
2,121.00157,24.77318,13
4,121.01282,24.78526,13
4,121.13066,24.94412,13
5,121.23133,24.91197,13
22,121.36758,24.94947,13
2,121.40462,25.01632,13
70,121.46031,25.09391,13
45,121.47240,25.00404,13
1373,121.51381,25.06072,13
20,121.51875,24.99226,13
75,121.51968,25.04745,13
18,121.52462,25.10444,13
6,121.52656,25.04360,13
72,121.54378,25.05824,13
4,121.54722,25.08222,13
124,121.55753,25.08322,13
4,121.56987,25.03249,13
39,121.57782,25.07344,13
32,121.61266,25.04103,13
18,121.63940,25.07110,13
3,121.73229,24.65964,13
2,121.75155,24.75045,13
1,121.75690,24.66810,13
1,121.91638,25.11778,13
1,120.52539,24.28966,14
5,120.63432,24.10705,14
1,120.64627,23.40191,14
8,120.64720,24.15527,14
1,120.66998,24.11194,14
4,120.69999,24.25160,14
2,120.70192,24.18309,14
1,120.91700,24.67300,14
1,120.99806,24.71598,14
15,121.19494,24.93320,14
90,121.23960,24.96691,14
7,121.31119,24.98019,14
37,121.42494,25.00111,14
117,121.43870,25.07142,14
26,121.44672,25.05402,14
43,121.48605,24.99916,14
23,121.49096,25.14230,14
2,121.50087,25.25693,14
12,121.50701,25.00781,14
19,121.51446,25.12230,14
25,121.56383,25.03532,14
2,121.60880,25.07600,14
12,121.73662,25.12357,14
2,120.28921,22.98332,15
1,120.29295,23.12919,15
2,120.65139,23.95583,15
1,120.69844,24.19614,15
1,120.71970,21.96303,15
1,120.96685,24.67980,15
8,121.01989,24.77468,15
6,121.08986,24.77606,15
2,121.15691,25.03476,15
1,121.25539,25.09724,15
5,121.28924,25.05723,15
1,121.33976,24.89906,15
19,121.34536,24.94979,15
14,121.42395,25.02455,15
9,121.42444,24.99700,15
8,121.44729,24.95228,15
15,121.45719,25.04450,15
10,121.46853,24.99945,15
45,121.49297,25.10952,15
45,121.50161,25.13314,15
29,121.50992,25.11683,15
24,121.60587,25.05706,15
1,121.61041,25.07519,15
7,121.85081,24.57536,15
4,118.36823,24.43591,16
1,120.15611,23.65111,16
2,120.18464,23.37407,16
1,120.30726,22.65995,16
2,120.33519,22.79905,16
1,120.38946,23.86534,16
1,120.48602,22.56433,16
1,120.50094,22.67131,16
3,120.53358,23.45175,16
4,120.62566,24.10297,16
3,120.64959,24.14946,16
1,120.65868,24.15386,16
1,120.67623,24.14653,16
1,120.68900,24.11880,16
6,120.97218,24.79474,16
71,121.05831,24.87750,16
1,121.05852,25.02431,16
1,121.18386,24.74764,16
1,121.19737,24.85397,16
3,121.24140,24.91149,16
1,121.35758,25.04315,16
24,121.42542,24.99106,16
14,121.43183,25.03377,16
286,121.46414,25.03125,16
259,121.52589,25.05969,16
35,121.52701,25.14418,16
7,121.53228,25.15103,16
320,121.53728,25.05277,16
14,121.54221,24.97089,16
65,121.54842,25.02465,16
41,121.58071,25.06304,16
3,121.61531,25.24182,16
2,121.63316,23.99589,16
24,121.64591,25.03831,16
16,121.77730,24.68117,16
4,121.79743,25.08355,16
1,120.17322,22.98857,17
3,120.91000,24.69330,17
2,121.00941,24.83672,17
2,121.02940,24.82439,17
4,121.03185,24.98815,17
14,121.28338,25.05618,17
3,121.28967,25.03925,17
9,121.32514,24.99729,17
246,121.35539,25.06405,17
24,121.39272,25.03156,17
93,121.43230,25.07477,17
92,121.48217,25.08904,17
31,121.49406,25.03042,17
33,121.51799,25.00324,17
19,121.52102,25.05228,17
355,121.52108,25.09386,17
213,121.52272,25.03922,17
52,121.54833,25.02868,17
15,121.55936,25.14867,17
13,121.55963,25.11975,17
1,121.59116,23.96601,17
8,121.66282,25.07301,17
3,121.66634,25.16346,17
1,121.87900,24.60251,17
1,120.29043,23.14259,18
1,120.32631,22.62934,18
2,120.44984,23.49842,18
1,120.61444,24.17498,18
1,120.68058,24.46679,18
4,120.81285,24.54617,18
1,120.92774,24.82666,18
1,121.00150,24.83222,18
2,121.13863,25.03598,18
1,121.15351,24.90841,18
3,121.23047,25.01975,18
13,121.45638,24.98797,18
101,121.46391,25.08165,18
22,121.49716,24.99911,18
1583,121.50838,25.05690,18
5,121.50860,25.01252,18
174,121.51464,25.03161,18
1,121.53061,25.04367,18
17,121.56378,25.08766,18
5,121.58820,25.05779,18
1,121.62612,25.01506,18
1,120.21096,23.17601,19
5,120.43864,23.48071,19
3,120.47807,22.75121,19
2,120.52214,24.07700,19
2,120.52665,24.07320,19
1,120.62399,24.13588,19
2,120.68181,23.98439,19
1,120.71043,23.89325,19
2,120.81814,24.52944,19
2,120.85529,24.63068,19
2,120.93652,23.90023,19
11,121.00865,24.77324,19
15,121.40320,24.96003,19
1,121.41293,25.10040,19
3,121.42001,24.96511,19
3,121.44547,24.99664,19
16,121.47308,25.08980,19
10,121.48106,24.96234,19
46,121.49325,25.01910,19
5,121.51205,25.05597,19
134,121.51742,25.04736,19
1,121.52409,25.05548,19
7,121.52680,25.04312,19
48,121.54178,25.02967,19
46,121.56456,25.03810,19
11,121.58089,25.08461,19
11,121.58111,25.06645,19
1,121.60610,23.98514,19
14,121.60671,25.05561,19
3,121.77365,24.82534,19
1,120.19102,23.04257,20
1,120.25128,23.01641,20
1,120.30906,23.09181,20
2,120.37656,23.64588,20
4,120.47100,23.68109,20
3,120.67943,24.11539,20
3,120.83949,24.61592,20
1,120.91756,24.71000,20
5,121.21007,24.91817,20
5,121.24563,24.97922,20
15,121.26007,25.02725,20
10,121.29167,25.04151,20
7,121.29313,24.92112,20
21,121.41221,25.00736,20
35,121.42329,24.98463,20
2,121.44761,25.20296,20
18,121.44899,25.06283,20
97,121.46625,25.07367,20
1,121.48052,25.20013,20
324,121.49291,25.05258,20
209,121.49697,25.06423,20
43,121.49847,25.14399,20
568,121.50994,25.05836,20
238,121.51012,25.05093,20
13,121.53805,24.94210,20
67,121.54325,25.04219,20
1,121.54452,25.06038,20
133,121.55686,25.05203,20
25,121.56384,25.06172,20
2,121.56625,25.14245,20
20,121.57822,25.05831,20
6,121.58098,24.97780,20
1,121.58565,25.08757,20
37,121.59574,25.07156,20
2,121.81179,24.70654,20
2,121.87030,25.02813,20
1,120.17621,22.99311,21
2,120.47900,23.84600,21
2,120.54263,24.08531,21
1,120.67812,23.76085,21
5,120.90706,24.68212,21
6,120.96655,24.78236,21
1,121.12183,24.99197,21
4,121.16168,24.88710,21
1,121.21898,24.95197,21
38,121.37255,25.07331,21
11,121.41406,24.95927,21
52,121.45288,25.10310,21
29,121.45726,25.08863,21
70,121.46072,25.02328,21
71,121.49863,25.02114,21
33,121.54696,25.07968,21
1,121.57476,23.99413,21
1,121.58695,25.12271,21
5,121.58793,24.98401,21
9,121.72690,25.11021,21
4,120.29372,22.89405,22
1,120.31615,22.61817,22
1,120.56995,24.22411,22
2,120.61152,24.07113,22
2,120.66342,24.19955,22
6,120.67989,24.31374,22
2,120.90894,23.86311,22
5,121.16622,24.96134,22
7,121.20286,24.95563,22
8,121.29494,24.99188,22
3,121.32119,24.98311,22
6,121.35516,25.00172,22
16,121.39431,24.97239,22
13,121.43070,25.05488,22
7,121.43757,25.17828,22
3,121.44437,24.99029,22
2,121.44870,25.17702,22
43,121.47155,25.10852,22
6,121.51868,25.04378,22
6,121.76969,24.75215,22
3,120.21029,22.99538,23
1,120.27399,23.60136,23
1,120.30985,22.61197,23
1,120.50984,23.95340,23
2,120.77560,24.42354,23
2,121.15395,25.05223,23
15,121.42867,25.02179,23
49,121.45336,25.04391,23
4,121.51294,25.04219,23
15,121.51578,25.03102,23
18,121.51601,24.97464,23
10,121.52056,25.04690,23
5,121.52586,25.05981,23
1,121.55240,25.00563,23
10,121.56125,25.08462,23
13,121.71750,25.09907,23
1,121.73689,25.15872,23
5,121.45421,25.03473,07
1,121.48997,25.07689,07
2,121.51593,25.04480,07
1,121.52272,25.17488,07
1,121.55901,25.04821,07
1,121.62867,23.99167,07
1,120.21728,23.73783,08
1,120.31098,23.61256,08
1,120.45375,23.47108,08
2,120.48409,23.68639,08
1,120.54906,24.09526,08
2,120.55994,22.42229,08
4,120.64108,24.15672,08
4,120.67188,24.14181,08
1,120.67534,24.10220,08
2,120.68407,24.14935,08
5,120.82606,24.53194,08
2,120.96792,24.80711,08
36,121.29748,25.01876,08
82,121.35997,25.07323,08
1,121.37434,23.10261,08
7,121.41822,25.12928,08
14,121.45376,25.02242,08
71,121.50544,25.14315,08
6,121.51597,24.98304,08
35,121.51850,25.03303,08
4,121.53406,24.95611,08
1,121.60264,23.89916,08
3,121.75491,24.74574,08
1,121.85364,25.10604,08
2,120.17478,22.98599,09
1,120.19739,23.01051,09
1,120.29608,23.79692,09
1,120.29610,23.29795,09
6,120.56457,23.98906,09
3,120.59711,24.16817,09
21,120.64407,24.16624,09
2,120.67597,24.05131,09
5,120.68201,23.77934,09
1,120.75562,24.17590,09
18,120.81876,24.60179,09
5,120.96632,23.95616,09
3,120.99276,24.86695,09
4,121.17164,24.92044,09
2,121.20783,24.89996,09
18,121.22105,24.95992,09
17,121.30819,25.02210,09
18,121.37350,24.94667,09
28,121.37845,25.03925,09
154,121.44313,25.01267,09
12,121.47146,25.09052,09
16,121.49430,25.07985,09
196,121.50135,25.03780,09
1,121.51471,24.94794,09
28,121.52759,25.06280,09
9,121.56889,25.06138,09
46,121.57403,25.03363,09
17,121.57683,25.04065,09
2,121.68559,24.69888,09
7,121.73067,24.69818,09
2,121.77239,24.82747,09
1,120.26919,22.61879,10
2,120.40128,23.60477,10
1,120.64045,24.14919,10
3,120.65902,24.13638,10
2,120.66151,24.14339,10
31,120.88324,24.66550,10
1,120.95214,24.46736,10
2,120.96004,23.96874,10
8,121.09776,24.93140,10
4,121.28845,25.04499,10
8,121.29244,25.02246,10
18,121.33464,24.99094,10
4,121.37835,24.91046,10
38,121.44446,25.07684,10
56,121.46691,25.12319,10
101,121.51097,25.03915,10
94,121.54478,25.04245,10
7,121.55280,25.00010,10
1,121.59675,25.08242,10
2,121.66659,25.09097,10
2,118.31918,24.43839,11
1,120.37752,23.28366,11
1,120.48729,23.57405,11
1,120.49894,23.78153,11
2,120.53203,24.26986,11
3,120.62472,24.19964,11
1,120.65205,24.33371,11
6,120.76555,24.58830,11
3,120.92800,24.70830,11
1,120.95060,24.83298,11
5,120.95944,24.80636,11
3,120.98729,24.78024,11
1,121.14286,25.04015,11
4,121.16117,24.94939,11
10,121.22995,24.96232,11
13,121.23522,25.02669,11
9,121.24919,24.95837,11
15,121.30009,24.99152,11
5,121.30011,24.96368,11
6,121.32654,24.98517,11
1,121.36523,24.86262,11
2,121.42841,25.04647,11
8,121.43819,25.18937,11
15,121.51119,24.99910,11
86,121.52929,25.03825,11
6,121.54905,25.03037,11
1,121.60303,25.25045,11
34,121.62193,25.03863,11
1,121.66773,25.04661,11
18,121.69007,25.20707,11
4,121.80520,25.10697,11
1,120.18234,23.67997,12
1,120.22422,23.02241,12
1,120.34644,22.70739,12
1,120.36378,22.57116,12
1,120.39581,23.78916,12
1,120.48173,23.89498,12
3,120.53130,24.08216,12
3,120.64860,24.16051,12
2,120.66324,24.16126,12
2,120.67823,23.83623,12
1,120.74366,24.04713,12
1,120.83459,24.57208,12
2,120.87798,24.68292,12
3,120.88693,24.65534,12
6,120.89571,24.71469,12
5,121.01132,24.83946,12
1,121.01776,24.68915,12
1,121.03793,24.84962,12
4,121.20685,24.91533,12
2,121.31920,24.97896,12
5,121.34077,24.94787,12
9,121.43203,24.99338,12
48,121.44666,25.03148,12
92,121.47013,25.13346,12
40,121.47294,25.05549,12
112,121.47983,25.00795,12
37,121.47989,24.99511,12
2,121.48759,25.07648,12
127,121.50623,25.03756,12
141,121.50706,25.03141,12
399,121.51886,25.04158,12
18,121.53747,25.02866,12
82,121.54683,25.05551,12
22,121.55782,24.99976,12
3,121.60010,25.08490,12
13,121.60638,25.07381,12
2,120.30778,22.68865,13
1,120.37800,23.95800,13
1,120.42739,22.78282,13
1,120.60652,24.18652,13
1,120.69000,24.15540,13
1,120.71612,23.99531,13
1,120.72721,24.23272,13
1,120.92569,24.64072,13
1,120.93694,24.32667,13
9,120.97845,24.80325,13
2,121.09714,24.74974,13
3,121.20797,25.03839,13
3,121.23372,24.95453,13
4,121.23827,24.95519,13
11,121.29500,25.04056,13
6,121.38045,25.08181,13
3,121.41399,24.92683,13
42,121.43777,25.04077,13
33,121.48268,24.99758,13
131,121.49741,25.06271,13
42,121.51920,25.01636,13
24,121.54227,25.18859,13
40,121.55436,25.03321,13
9,121.56984,25.18827,13
1,121.72870,24.82140,13
2,121.76530,24.82710,13
4,121.76880,24.67530,13
2,120.29114,23.46563,14
1,120.29892,22.84879,14
1,120.33355,23.31860,14
1,120.41555,23.46172,14
2,120.42664,23.70116,14
1,120.43008,23.55726,14
1,120.45348,22.46706,14
1,120.46217,23.79691,14
10,120.46243,23.72537,14
1,120.46787,23.00132,14
1,120.59774,24.17410,14
1,120.60319,24.18326,14
1,120.685,23.9059,14
2,120.69700,24.02160,14
3,120.69892,24.19648,14
18,121.17581,24.79269,14
1,121.18171,24.03329,14
1,121.20914,24.87900,14
3,121.21675,24.94465,14
8,121.22655,24.95202,14
3,121.27894,24.96929,14
38,121.45856,25.11455,14
24,121.49138,25.05950,14
30,121.52103,25.05194,14
99,121.53871,25.03061,14
60,121.55724,25.03789,14
21,121.56581,25.03547,14
10,121.58079,25.04932,14
3,121.60425,25.05594,14
1,120.26811,22.84000,15
7,120.29968,23.47549,15
1,120.44763,23.70941,15
1,120.48046,23.96890,15
1,120.49869,24.15850,15
1,120.63844,24.34686,15
2,120.64135,24.14614,15
1,120.64331,24.11200,15
2,120.68832,23.95634,15
5,120.74065,24.36265,15
2,120.77560,24.37342,15
1,120.81280,24.46281,15
1,120.94838,24.54126,15
4,120.97508,24.82488,15
1,121.04156,24.91292,15
2,121.08742,24.73869,15
1,121.18553,24.88402,15
7,121.22573,24.95382,15
3,121.28514,24.85206,15
1,121.28967,25.02205,15
66,121.44148,25.05406,15
76,121.47237,25.03358,15
69,121.48312,25.00523,15
46,121.51164,25.10606,15
34,121.51245,25.00427,15
18,121.54912,24.98181,15
26,121.55610,25.03788,15
1,121.55927,23.96693,15
29,121.56600,25.02844,15
1,121.58701,23.97619,15
4,121.75225,24.68800,15
9,121.79020,24.83830,15
2,120.20272,22.99374,16
1,120.35667,23.68583,16
1,120.50149,24.11469,16
1,120.50617,24.17637,16
1,120.60149,23.68747,16
3,120.60467,24.18567,16
5,120.69016,24.09213,16
4,120.78815,24.51953,16
1,121.08547,24.79991,16
5,121.27014,25.06142,16
2,121.29107,25.06518,16
8,121.34395,24.98893,16
42,121.45119,25.00456,16
112,121.51507,25.07602,16
23,121.53550,25.03862,16
4,121.54848,25.02081,16
115,121.54880,25.05642,16
5,121.56223,25.09136,16
1,121.58270,24.76020,16
1,121.78425,24.37687,16
1,121.79352,25.01885,16
4,121.81045,24.84440,16
1,120.30494,22.59781,17
1,120.30967,22.64439,17
1,120.32431,22.69238,17
1,120.46294,23.41304,17
1,120.51300,23.87610,17
1,120.51978,22.47550,17
1,120.60335,22.36324,17
1,120.61520,24.17020,17
2,120.65916,24.11772,17
2,120.67762,24.16666,17
1,120.67802,24.16339,17
3,120.73321,24.52874,17
1,120.89019,23.77092,17
1,120.89138,24.58536,17
2,121.05266,24.97946,17
1,121.17886,24.90615,17
13,121.20138,24.85140,17
10,121.20386,24.95477,17
2,121.24911,24.94689,17
11,121.28564,24.98418,17
7,121.33502,24.99021,17
3,121.33648,24.97901,17
5,121.34514,25.00948,17
12,121.43396,24.97302,17
69,121.45188,24.99735,17
47,121.45830,25.08603,17
34,121.46294,25.01477,17
10,121.46457,25.00475,17
157,121.52668,25.04254,17
271,121.52866,25.01700,17
48,121.54197,25.01057,17
27,121.56569,25.03922,17
1,121.57675,23.96656,17
2,121.59044,25.07100,17
9,121.59846,25.05617,17
3,121.68613,25.16497,17
1,121.74097,24.74528,17
1,120.29366,22.73618,18
1,120.29691,22.64142,18
1,120.30408,23.30113,18
1,120.31597,23.75984,18
4,120.46020,23.87866,18
9,120.47569,23.78642,18
16,120.52432,24.05621,18
8,120.62103,24.18411,18
1,120.62913,23.57155,18
5,120.63731,24.17211,18
1,120.89073,24.69083,18
12,121.01334,24.82421,18
7,121.30368,24.98616,18
24,121.30997,25.01309,18
2,121.31376,23.33551,18
29,121.46412,24.98560,18
1,121.46900,25.15695,18
68,121.47054,25.02733,18
2,121.48995,24.63200,18
100,121.52445,25.08378,18
110,121.52842,25.09545,18
22,121.55908,25.06219,18
62,121.56512,25.07967,18
1,121.75012,24.74307,18
7,121.75852,24.78209,18
6,120.51873,24.03108,19
1,120.59372,23.94150,19
8,120.61665,24.13107,19
1,120.65733,24.12219,19
2,120.82458,24.57956,19
9,120.90300,24.68270,19
5,121.23440,24.97262,19
27,121.23727,25.08133,19
115,121.28086,25.03323,19
10,121.29246,25.04755,19
7,121.42536,24.96333,19
461,121.47119,25.07227,19
90,121.48621,25.05618,19
166,121.49366,25.05631,19
120,121.51029,25.03783,19
747,121.51400,25.05750,19
10,121.53410,24.97973,19
92,121.53794,25.06205,19
16,121.54370,24.97742,19
12,121.55690,24.95438,19
1,121.56163,24.93019,19
18,121.56687,25.08666,19
6,121.57036,25.00322,19
59,121.61650,25.05214,19
24,121.67399,25.07471,19
7,121.76916,25.12811,19
1,120.28709,23.76617,20
3,120.31279,23.67674,20
18,120.45003,23.63192,20
1,120.53306,24.08833,20
1,120.55556,24.22083,20
1,120.64402,24.20974,20
1,120.74558,24.25183,20
7,120.82005,24.57036,20
4,121.21225,24.89069,20
5,121.21635,24.86477,20
6,121.22031,24.85295,20
2,121.28635,25.04145,20
11,121.30286,24.99864,20
11,121.31427,24.98524,20
49,121.37383,25.07193,20
66,121.44815,25.10388,20
23,121.47290,25.08560,20
116,121.47767,25.01275,20
167,121.50268,25.03004,20
78,121.51479,25.01304,20
236,121.51899,25.06317,20
62,121.52508,25.02125,20
23,121.52885,25.03778,20
14,121.55487,25.01429,20
11,121.56660,25.03880,20
14,121.75019,25.09854,20
1,121.92829,25.06102,20
1,119.94920,26.16416,21
1,120.29810,22.66442,21
8,120.44236,23.47003,21
2,120.46687,23.79787,21
1,120.57584,23.97134,21
1,120.63400,24.02680,21
1,120.63791,24.14263,21
1,120.65962,24.17163,21
1,120.70902,24.23344,21
1,120.72261,23.97981,21
2,120.87555,24.63610,21
11,121.22831,25.00217,21
13,121.27836,25.03546,21
17,121.33880,24.97390,21
7,121.41440,25.00028,21
13,121.45563,25.08825,21
25,121.53203,25.04031,21
17,121.56805,24.98916,21
1,121.60224,25.00225,21
4,121.69613,25.15539,21
1,121.71385,24.24359,21
1,121.87504,25.09484,21
